id,order_id,agent_user_id
3947,162766,46908
4905,172722,43427
4626,169333,50780
4516,167942,22515
4511,167866,16231
4503,167820,16231
4598,169015,43427
3956,162866,51496
3967,162924,51496
3966,162923,46913
3944,162733,51496
4898,172642,44736
4883,172114,51496
4599,169017,20282
4900,172654,22515
5307,177186,43316
5279,177095,51496
5301,177157,53052
5277,177093,20282
3959,162882,51496
4600,169018,17205
4633,169649,11310
5278,177094,37402
5289,177122,54689
5812,180301,11310
3979,163015,11310
3971,162951,43427
5280,177096,45342
5290,177124,43316
5543,178553,18871
5545,178560,17205
3908,162458,16781
3797,160891,18871
3910,162464,16781
4892,172595,22515
5054,175212,47070
5258,177040,18871
5308,177187,16781
4913,173094,47070
5282,177102,19311
4909,172864,49026
5540,178525,20773
5055,175214,20282
5257,177036,17205
5544,178557,18871
3988,163152,22515
4910,172866,49026
5554,178601,17205
5281,177100,43316
5292,177128,37402
3989,163204,18871
5303,177163,20282
4505,167836,20773
5319,177214,47070
5284,177111,50780
5259,177041,45342
5813,180307,18871
5235,176977,46908
5514,178314,53060
5632,179320,11310
3990,163339,43427
5294,177133,53052
5323,177229,30836
5781,180189,44742
5546,178564,11310
5251,177023,45342
5260,177045,20282
5329,177252,52140
4915,173251,20773
5465,178134,17205
5325,177236,47070
5320,177217,53052
5252,177025,22515
5548,178571,20282
5473,178164,18871
5237,176981,17205
5819,180331,18871
5410,177728,18871
5821,180339,11310
5560,178635,45342
4524,167998,11310
4867,171857,44742
5313,177198,37402
4614,169187,18871
5326,177240,37402
5673,179517,45342
5824,180347,45342
5662,179468,20773
5296,177137,45342
5726,180026,45342
5745,180099,53052
5725,180022,43427
5674,179518,45342
5564,178658,19311
5667,179497,51496
3998,163525,20282
3999,163528,20282
3997,163522,20282
3993,163505,20282
4001,163537,20282
4004,163555,37402
5297,177140,54689
3798,160894,11312
4031,163674,22515
4993,173608,47070
5327,177244,53060
4022,163610,18871
4017,163594,19311
4020,163600,20282
4019,163598,16781
5081,175809,43316
4047,163725,18871
4036,163684,19311
4042,163715,51496
5095,175876,37402
5780,180188,43385
4026,163644,51496
4039,163698,20282
5241,176991,22515
5074,175713,11310
4912,172990,22515
5679,179524,43316
5096,175878,19311
5658,179454,43316
4051,163734,46908
5331,177259,53052
5242,176992,16781
5561,178642,16781
5069,175358,46913
4055,163740,20282
4064,163761,20282
5059,175257,18871
5052,175164,20282
4029,163662,22515
4032,163675,43427
4027,163646,46943
5656,179448,30836
5727,180027,19311
5243,176993,43316
4054,163739,44736
5677,179522,43316
5825,180352,46943
5827,180356,20282
5704,179778,22515
3857,161995,44736
4023,163626,16781
5678,179523,45342
4063,163759,46913
4030,163664,52138
4025,163638,16781
5357,177359,45342
5338,177281,47070
5371,177405,53060
4033,163680,46943
4062,163758,18871
4049,163729,18871
4048,163726,20282
4067,163768,18871
4072,163787,17205
4084,163840,20282
5075,175735,11310
4087,163851,53052
4088,163852,37402
5372,177408,47353
4085,163843,17205
5669,179507,45342
5336,177277,44742
4081,163830,20282
4089,163864,43385
4091,163867,51496
5664,179477,52138
3870,162115,20282
5265,177067,45342
5358,177363,20773
5083,175822,46913
5374,177410,45342
5077,175797,52140
5194,176228,49026
5197,176236,18871
5355,177354,20282
5577,178824,11310
5188,176210,45342
5570,178729,45342
5352,177341,20282
4659,170147,47070
4642,170037,16781
5084,175823,37402
4648,170074,22515
5671,179509,43316
5571,178761,50780
5362,177378,54689
5333,177271,52140
5359,177366,20282
5661,179465,50780
4378,167178,16781
4651,170109,16781
4666,170190,16231
4652,170113,46908
5276,177086,50780
5099,175890,11310
5334,177272,44742
4094,163877,30836
4669,170198,16231
4640,170010,46908
5557,178626,45342
5337,177279,50780
5363,177380,17205
5672,179511,51496
5079,175802,19311
5698,179600,45342
5681,179529,45342
4665,170187,17205
5266,177072,50780
5186,176207,44744
5100,175895,11310
5199,176244,47070
4695,170305,30836
4716,170436,30836
4701,170354,47067
4674,170233,16781
4740,170557,20773
4694,170302,16781
4731,170507,37402
4713,170419,18871
4637,169989,46908
4394,167269,18871
4105,163921,46913
4344,167005,20282
4107,163934,16231
4725,170478,53052
4095,163887,37402
5367,177387,53052
4097,163902,46908
5269,177078,50780
4100,163911,18871
4117,163968,37402
4703,170359,20282
4699,170342,11310
4709,170392,20282
4790,170758,50780
5368,177389,43427
4679,170242,17205
4123,163995,22515
5692,179569,50780
4710,170397,20282
4687,170285,16781
5086,175836,43316
4728,170488,20282
5271,177081,50780
4124,163997,37402
4145,164133,20773
4697,170329,37402
3928,162600,46908
3938,162662,46943
3935,162634,44742
5353,177343,45342
4706,170387,54689
4128,164026,37402
4131,164046,20282
5693,179571,50780
4737,170537,53052
5558,178631,51496
4654,170123,22515
5200,176252,19311
4137,164078,52138
5275,177085,50780
4724,170470,43427
4134,164068,22515
4689,170290,53052
4678,170241,30836
4671,170211,16781
4690,170291,46913
5830,180371,20282
3985,163072,46913
3980,163017,46943
3986,163092,46913
4009,163569,46908
4010,163570,46908
4013,163573,46908
4066,163765,22515
4074,163793,46908
4046,163724,47067
4070,163780,46943
4071,163781,19311
4057,163749,46908
4114,163960,20773
4083,163837,44736
4106,163928,46908
4086,163845,51496
4110,163947,44736
4140,164097,17205
4120,163990,44736
4121,163992,46943
5695,179573,50780
5890,181775,52140
4712,170402,11310
5696,179584,19311
5684,179535,50780
5378,177424,47353
5686,179537,50780
4720,170451,17205
5107,175917,44736
5390,177487,16781
5108,175920,45342
4658,170143,46943
5838,180415,53052
5836,180412,53052
4762,170690,53052
5109,175921,51496
5396,177524,53060
4722,170463,16231
5388,177473,46913
5391,177490,16781
5394,177513,46913
4620,169228,46913
4159,164228,16781
4161,164247,20773
4167,164304,18871
4164,164289,16781
4127,164024,20282
4165,164292,16781
4172,164419,19311
4672,170215,46908
4655,170129,46913
5116,175945,46943
4656,170132,22515
4183,164637,43385
4754,170658,49026
4756,170666,49026
4780,170731,50780
4814,170831,50780
4757,170671,49026
4812,170826,50780
4734,170525,18871
4791,170759,50780
4809,170801,50780
4815,170832,50780
4749,170606,49026
4186,164706,43427
4777,170728,50780
4044,163720,46943
4773,170723,16781
4776,170727,50780
4778,170729,53060
4197,164904,46908
4733,170519,53060
5344,177308,37402
4210,164967,46943
4789,170757,50780
4670,170206,43316
4747,170598,49026
4775,170725,50780
4781,170735,50780
4730,170501,43316
4810,170803,50780
4750,170608,53052
5110,175927,22515
5118,175953,43385
5380,177432,47353
4188,164824,18871
5130,176012,18871
4784,170738,20773
5345,177309,17205
5579,179024,45342
4202,164941,51496
4966,173516,18871
4951,173466,16781
4939,173412,46913
4788,170751,50780
5346,177313,20282
4955,173485,37402
4192,164863,18871
4191,164855,16781
4736,170531,43316
4199,164929,53060
4211,164976,16781
4932,173372,44736
5132,176016,53052
4817,170989,18871
4732,170512,17205
4785,170743,16781
4218,165037,16781
4818,171145,52140
5389,177483,50780
5398,177534,30836
4971,173530,16231
4921,173341,46908
4943,173430,45342
5399,177535,30836
4221,165054,16781
4213,165003,18871
5126,175997,53052
4936,173402,22515
5574,178801,30836
5348,177317,37402
4968,173521,45342
4794,170763,50780
5425,177973,45342
5435,177998,45342
5127,175998,45342
5440,178017,17205
5443,178043,20282
4940,173417,37402
4969,173527,43316
5575,178802,30836
5436,178001,20282
5427,177975,45342
4944,173435,43385
4945,173439,37402
4924,173346,50780
5133,176023,51496
4215,165013,16781
4792,170761,50780
4819,171151,19311
5134,176024,37402
5842,180462,45342
4216,165021,22515
5121,175979,37402
4225,165073,16781
4925,173348,50780
4946,173445,16231
5429,177977,45342
4949,173462,50780
5431,177979,45342
5432,177980,45342
4970,173528,46943
4928,173351,50780
5113,175942,53052
5852,180536,16781
4972,173531,18871
5849,180517,50780
4236,165113,16781
4224,165071,18871
4237,165124,53060
4954,173483,52140
4234,165109,16781
4232,165094,18871
4248,165168,51496
5135,176035,11310
5422,177967,45342
5412,177876,44736
4956,173488,11310
5607,179236,53052
5580,179110,46908
4249,165169,18871
5403,177549,19311
5385,177453,47067
4258,165238,20282
5847,180505,45342
5386,177454,44742
4261,165253,46943
4929,173355,44736
5138,176043,20282
5451,178071,16781
5587,179166,22515
4265,165281,20282
5137,176042,53052
4802,170790,50780
5705,179926,46908
5861,180602,45342
5845,180482,45342
4823,171280,52140
4803,170791,50780
5097,175880,37402
5139,176044,43316
5707,179928,46908
5404,177554,50780
5706,179927,46908
4262,165270,30836
5140,176045,53052
5415,177900,44736
5868,180703,22515
5623,179286,20282
4268,165297,46908
4908,172843,22515
4906,172810,52140
4916,173279,46908
4961,173503,52140
5709,179934,18871
4977,173560,16781
5405,177557,18871
4988,173585,47070
5701,179673,16781
4277,165333,16781
4274,165319,16781
4283,165360,18871
5418,177954,54689
4273,165312,20282
4976,173559,16231
4992,173601,46913
5576,178822,11310
4980,173565,16231
5419,177955,16781
5620,179278,16781
5142,176049,20282
5588,179172,52140
5004,173643,16781
4975,173555,20282
5444,178055,52140
5552,178582,16781
5005,173644,20282
5703,179745,18871
5495,178252,16781
5164,176105,30836
5154,176076,53052
5106,175910,19311
5445,178056,43316
5584,179158,37402
5017,173697,30836
5037,174458,46913
5071,175495,46913
5156,176085,45342
5144,176055,43316
5170,176128,45342
5145,176056,51496
5018,173699,30836
5720,179992,22515
5158,176091,53052
5159,176092,30836
5718,179977,43316
4997,173619,19311
5171,176131,19311
5874,180831,52140
5454,178085,53060
5886,181702,16781
5904,181898,20282
5161,176094,22515
5811,180300,17205
4294,165402,19311
5455,178087,17205
4285,165368,19311
4297,165427,18871
4292,165398,18871
4290,165394,47067
5593,179197,45342
4303,165481,47067
5456,178089,37402
5448,178063,46908
5628,179305,11310
4998,173624,16231
5719,179981,37402
5887,181706,18871
5885,181692,16781
5000,173627,52140
5149,176064,20282
5449,178066,16781
5907,181934,19311
5450,178067,46908
5167,176120,30836
5173,176142,20282
4310,165505,16781
5592,179187,53060
5883,181174,47070
5877,180953,11310
5716,179964,50780
4143,164122,46901
4311,165508,16781
4313,165513,46913
4142,164120,44736
4139,164094,16231
4147,164143,52138
4152,164176,22515
4309,165504,53052
4180,164551,46908
5163,176102,45342
4178,164549,22515
5152,176070,45342
4175,164474,47067
5175,176145,20773
4205,164945,46908
4206,164946,22515
4230,165090,22515
4228,165083,22515
4245,165147,52140
4251,165182,46913
4238,165125,46943
4243,165139,46913
4247,165155,20773
4240,165133,46908
4239,165129,51496
4256,165216,22515
4244,165140,44742
5176,176150,43385
4266,165285,44736
4259,165245,20773
4260,165247,22515
5061,175285,46913
5853,180537,47070
5594,179209,45342
5844,180479,52138
5871,180778,19311
5179,176170,19311
5458,178111,54689
5863,180630,18871
5010,173677,16781
5873,180820,46908
4321,165668,16781
5011,173679,44742
5876,180890,52140
5879,181060,22515
5598,179217,54689
4194,164875,20282
4209,164965,18871
4187,164791,46908
4163,164259,18871
5723,180017,19311
5898,181844,46913
5921,182200,16781
5922,182261,52140
5913,182085,20773
5920,182191,16781
5915,182109,46908
5929,182610,17205
5927,182564,43427
5936,182677,11310
5932,182668,11310
5931,182665,11310
5930,182623,52140
5934,182672,11310
5933,182670,11310
5935,182673,11310
5937,182680,11310
5941,182767,37402
5939,182756,43316
5961,182839,44736
5955,182827,37402
5952,182816,37402
5954,182822,37402
5964,182847,37402
5949,182807,54689
5953,182821,20282
5950,182808,20282
5947,182792,43316
5963,182845,43316
5970,182874,54689
5969,182865,53060
5980,182902,46943
5977,182899,43316
5986,182911,22515
6005,182978,53060
5994,182940,37402
6003,182972,43316
5975,182896,49026
5976,182897,53060
5981,182905,53052
6011,183014,43316
6008,182994,53052
6014,183024,53052
6012,183017,43427
6029,183067,20282
6021,183044,30836
6026,183059,20282
6027,183061,30836
6033,183085,30836
6031,183076,54689
6015,183027,37402
6038,183097,53052
6017,183030,53060
6019,183034,54689
6028,183063,53060
6039,183098,53060
6032,183083,53052
6048,183117,22515
6041,183106,20282
6043,183110,16781
5911,182057,20773
5916,182127,19311
5924,182428,52140
5945,182780,46908
5938,182753,46908
5940,182757,44736
6050,183119,22515
6044,183113,22515
6047,183116,22515
5996,182943,22515
5992,182936,22515
5999,182954,22515
5993,182937,22515
5995,182942,22515
5997,182944,46943
6051,183121,46913
6052,183125,20282
6063,183193,53060
6056,183155,43427
6058,183163,53052
6062,183177,43427
6060,183168,20282
6053,183137,20282
6057,183162,53060
5909,182004,45342
6632,187622,47070
6066,183203,45342
6073,183245,30836
6074,183248,30836
6068,183219,53052
6087,183294,20773
6086,183292,43427
6085,183291,43316
6098,183352,43427
6099,183372,18871
6111,183535,53060
6110,183530,52140
6109,183495,11310
6121,183643,47353
6122,183647,47353
6120,183641,50780
6116,183623,11310
6129,183772,52140
6128,183768,52140
6131,183869,30836
6138,183962,20282
6144,184019,52140
6142,184004,17205
6140,184002,16781
6154,184067,11310
6155,184069,43427
6151,184056,18871
6148,184023,20282
6158,184079,43427
6160,184090,43427
6152,184059,16781
6164,184118,18871
6161,184104,11310
6184,184704,17205
6188,184740,43316
6192,184763,11310
6195,184775,17205
6197,184778,16781
6183,184703,18871
6186,184713,43316
6210,184833,19311
6214,184852,52140
6203,184811,45342
6209,184827,53060
6212,184842,17205
6208,184824,45342
6219,184864,45342
6220,184865,43316
6221,184867,22515
6247,184961,46913
6225,184882,22515
6244,184955,45342
6242,184943,43316
6232,184899,46913
6248,184965,19311
6230,184895,20282
6226,184883,20282
6241,184937,43316
6228,184890,53060
6251,184976,46908
6235,184913,43316
6240,184933,11310
6237,184921,20282
6090,183302,46908
6061,183175,46913
6081,183276,46913
6088,183295,20773
6072,183243,44736
6095,183328,46913
6100,183418,46913
6093,183314,44736
6112,183589,52138
6114,183607,46908
6117,183628,52138
6107,183487,22515
6136,183904,52140
6134,183898,52140
6147,184022,52140
6132,183894,52140
6165,184120,52140
6162,184114,52140
6163,184116,52140
6175,184269,52140
6176,184270,52140
6178,184272,52140
6179,184274,52140
6190,184744,19311
6200,184784,46908
6261,185019,16231
6258,185003,45342
6260,185017,46908
6238,184922,44736
6262,185023,47070
6234,184906,19311
6264,185034,45342
6283,185130,30836
6285,185139,47070
6286,185141,19311
6293,185169,45342
6292,185166,16231
6298,185187,11310
6295,185179,30836
6300,185191,47070
6297,185184,43316
6308,185225,11310
6317,185259,46913
6316,185256,16231
6315,185247,46913
6327,185320,46913
6323,185302,52140
5183,176189,47070
6329,185323,22515
6325,185305,52140
6321,185292,16231
6322,185294,16781
6331,185327,16231
6333,185350,46913
6332,185333,52138
6353,185474,52140
6352,185473,52140
6343,185421,20773
6354,185499,30836
6355,185500,30836
6361,185840,30836
6362,185868,50780
6091,183306,46913
6094,183320,20773
6102,183459,46908
6083,183284,16231
6096,183329,46908
6097,183340,16781
6375,186156,20282
6372,186139,44736
6123,183650,19311
6382,186207,37402
6380,186193,11310
6384,186221,11310
6385,186225,43316
6397,186277,43427
6396,186276,22515
6398,186278,16231
6416,186343,53060
6386,186229,22515
6035,183088,46943
6388,186238,45342
6401,186292,46908
6279,185122,11310
6434,186422,16231
6272,185095,45342
6276,185110,45342
6282,185128,43385
6255,184993,53052
6275,185106,18871
6433,186419,45342
6281,185126,43316
6437,186428,54689
6429,186411,22515
6307,185223,18871
6351,185467,18871
6311,185240,16781
6309,185227,11310
6363,185879,50780
6356,185504,20282
6369,186131,43316
6378,186184,45342
6377,186160,20282
6395,186274,37402
6366,185962,16781
6422,186388,43316
6423,186390,37402
6436,186426,45342
6405,186309,18871
6442,186443,17205
6439,186431,45342
6449,186463,44742
6453,186467,22515
6458,186477,30836
6466,186506,22515
6463,186494,16231
6474,186539,16231
6492,186607,53052
6478,186550,16231
6498,186647,43316
6480,186553,20282
6472,186534,45342
6475,186542,45342
6482,186560,45342
6166,184121,16231
6495,186623,47070
6487,186579,47070
6493,186609,16231
6500,186652,43427
6334,185369,44742
6349,185461,20773
6339,185398,16231
6503,186669,54689
6346,185448,20773
6290,185149,51496
6504,186673,20282
6506,186675,37402
6510,186688,44742
6531,186788,47070
6528,186782,47070
6543,186862,50780
6542,186860,50780
6539,186857,50780
6537,186852,50780
6535,186846,16781
6544,186863,50780
6549,186885,16781
6545,186866,20773
6546,186875,20773
6335,185380,16231
6313,185244,43316
6410,186318,44736
6570,187381,18871
6571,187389,18871
6577,187419,19311
6582,187444,19311
6594,187482,52140
6595,187483,43427
6601,187503,43316
6596,187484,44736
6592,187478,54689
6593,187480,45342
6256,184995,17205
6636,187648,54689
6620,187587,52138
6634,187638,20282
6641,187668,18871
6639,187664,18871
6648,187713,52140
6643,187680,22515
6652,187725,19311
6341,185405,22515
6642,187677,45342
6651,187721,46908
6496,186629,18871
6447,186450,53060
6517,186719,45342
6462,186492,45342
6468,186509,18871
6509,186684,49026
6461,186489,18871
6511,186689,49026
6521,186739,45342
6520,186732,16781
6551,186897,16781
6552,186915,16781
6533,186814,16781
6522,186748,37402
6532,186792,37402
6553,186926,16781
6555,186955,50780
6566,187108,11310
6567,187111,11310
6575,187415,37402
6573,187407,18871
6583,187445,54689
6600,187500,43316
6605,187515,37402
6598,187493,45342
6616,187559,37402
6614,187552,37402
6612,187540,43427
6609,187527,18871
6589,187461,53052
6654,187730,30836
6657,187738,30836
6661,187755,30836
6562,187053,16231
6659,187741,43316
6658,187739,44742
6561,187001,19311
6563,187079,51496
6666,187779,30836
6588,187458,22515
6604,187514,22515
6664,187768,46908
6665,187773,30836
6670,187791,37402
6668,187786,20282
6682,187847,44742
6679,187842,43385
6684,187857,20282
6691,187908,20282
6687,187869,20282
6699,187951,16231
6711,188039,18871
6704,187997,49026
6706,188005,49026
6700,187970,20282
6708,188014,16781
6713,188045,20773
6716,188051,20282
6712,188044,16781
6718,188058,16781
6720,188068,16781
6719,188062,16781
6726,188134,50780
6728,188146,16781
6723,188095,50780
6725,188097,50780
6724,188096,16781
6721,188091,16781
6484,186567,18871
6455,186469,18871
6490,186601,20282
6457,186475,20282
6572,187404,43316
6558,186967,43427
6622,187601,22515
5835,180401,44736
5899,181858,46913
4799,170779,46913
4758,170673,46913
3706,160477,45342
5192,176221,46913
4149,164156,46901
2882,153112,16781
6692,187916,47070
4246,165153,47067
6196,184777,44736
6265,185056,16231
6418,186347,19311
3845,161505,47067
5774,180169,53052
3969,162939,46913
6585,187448,43316
6227,184889,53052
6319,185264,50780
6541,186859,50780
6540,186858,50780
5298,177141,50780
5268,177075,50780
4604,169049,16231
6126,183697,18871
5030,174411,44742
5182,176184,47067
5724,180019,46908
4136,164072,46913
5834,180397,52138
5742,180083,43385
4985,173580,52140
4986,173581,52140
5710,179940,46908
